gene	color	max_enrichment_bins
TLDC2	#ecf4fb	1.4405218006322975
TLE6	#d9e7f5	2.24079615341709
TLR1	#d7e6f5	2.2898271096311174
TLR10	#f4f9fe	1.1277153174724224
TLR6	#e9f2fa	1.5715830869975291
TM4SF18	#eaf3fb	1.505600440200288
TM4SF20	#f2f7fd	1.237121504210084
TM4SF4	#f2f7fd	1.2275395350245253
TM6SF2	#f7fbff	1.0230799259841012
TM9SF1	#ebf3fb	1.4753995488723723
TM9SF3	#e9f2fa	1.5793167866073055
TMA7	#e3eef8	1.8326273585570858
TMBIM1	#e3eef9	1.7954973774743221
TMC3	#f2f7fd	1.2339679815603024
TMC7	#eff6fc	1.3381875491774875
TMCC3	#d9e7f5	2.2201812251358053
TMED1	#e0ecf8	1.913022835479523
TMED3	#f4f9fe	1.1458020322717397
TMED7-TICAM2	#e7f1fa	1.6456135937783636
TMED8	#d3e4f3	2.451177124491913
TMEM104	#a6cee4	3.7813887851541086
TMEM11	#d2e3f3	2.511609894443453
TMEM110-MUSTN1	#e1edf8	1.9052772826345892
TMEM114	#f7fbff	1.0109034307035267
TMEM120B	#eaf3fb	1.503232623842412
TMEM123	#ecf4fb	1.4487421557913502
TMEM126B	#d6e5f4	2.372505071104629
TMEM128	#dfebf7	1.9959968742122982
TMEM133	#eef5fc	1.4022071353921866
TMEM139	#ebf3fb	1.4793989867997706
TMEM140	#c8dcf0	2.9167367098944
TMEM141	#dbe9f6	2.1457137304017913
TMEM143	#a6cee4	3.792863594489012
TMEM144	#f6faff	1.041549290761999
TMEM145	#e2edf8	1.8606497108439326
TMEM147	#b8d5ea	3.3520060689400863
TMEM150B	#f7fbff	1.0213547632297508
TMEM151B	#e3eef8	1.8357900927284092
TMEM158	#eaf2fb	1.533071779123771
TMEM160	#e7f1fa	1.6497232963774247
TMEM163	#cde0f1	2.703753882866883
TMEM167B	#e7f1fa	1.6269683228042597
TMEM168	#f1f7fd	1.2744199703001602
TMEM169	#d9e7f5	2.2410163991371754
TMEM170B	#f6faff	1.0549299821255835
TMEM171	#eef5fc	1.3467575050279303
TMEM176B	#cee0f2	2.677791176018072
TMEM177	#e8f1fa	1.5948872028170162
TMEM178A	#f1f7fd	1.2740483032956074
TMEM179	#f2f8fd	1.202438420299847
TMEM179B	#e1edf8	1.8838775577483502
TMEM18	#e4eff9	1.767699636771958
TMEM183B	#f2f7fd	1.2454478398730906
TMEM184B	#ecf4fb	1.4411905339873101
TMEM184C	#e0ecf8	1.9239469723414064
TMEM187	#d2e3f3	2.508153873113793
TMEM19	#d6e5f4	2.3690025285887173
TMEM190	#dceaf6	2.0779607871249155
TMEM196	#dceaf6	2.0627428487978654
TMEM208	#eef5fc	1.3923658619622257
TMEM218	#f4f9fe	1.1453107926108568
TMEM221	#cddff1	2.732484766292967
TMEM237	#cddff1	2.749284652330951
TMEM240	#d9e7f5	2.2404295155110234
TMEM244	#d2e3f3	2.5095678945324336
TMEM246	#f2f8fd	1.2182452257800584
TMEM247	#eef5fc	1.3551239981487173
TMEM25	#f0f6fd	1.3122593272227185
TMEM253	#f6faff	1.0357342223802424
TMEM255B	#d3e3f3	2.4823233207112123
TMEM26	#f2f8fd	1.1932577150234045
TMEM260	#f0f6fd	1.2829585063173772
TMEM27	#f2f7fd	1.2222580168201773
TMEM30A	#bcd7eb	3.2526278925287606
TMEM37	#c3daee	3.0638748309670047
TMEM39B	#e1edf8	1.900060599700968
TMEM40	#dbe9f6	2.1465431179405625
TMEM41A	#dbe9f6	2.1513237282560853
TMEM43	#deebf7	2.017091254422531
TMEM47	#f5fafe	1.0815260802593383
TMEM5	#f5fafe	1.0809042707165823
TMEM50B	#f4f9fe	1.1485023951208004
TMEM52	#f0f6fd	1.2959639818243662
TMEM56	#ebf3fb	1.479963467462042
TMEM60	#e3eef8	1.8186359475793532
TMEM63A	#e1edf8	1.8962143834771636
TMEM67	#f1f7fd	1.2777808177698555
TMEM86A	#eff6fc	1.3233013512700882
TMEM87A	#abd0e6	3.682968329171274
TMEM89	#f2f8fd	1.2043911791663957
TMEM9	#e6f0f9	1.7171216243740057
TMEM92	#e3eef8	1.8406390140629956
TMIE	#b7d4ea	3.3806573812333682
TMPO	#dceaf6	2.0672166502473686
TMPRSS7	#e5eff9	1.7258185144743212
TMSB15B	#e3eef8	1.841597970930092
TMSB4X	#d3e3f3	2.4850624563304513
TMTC1	#eff6fc	1.319751743273315
TMUB2	#f5fafe	1.0758705186045605
TNFAIP2	#f3f8fe	1.1855826821391693
TNFRSF10A	#f2f7fd	1.2367128883621965
TNFRSF10C	#eff6fc	1.315140412017312
TNFRSF12A	#eff6fc	1.3396297463791353
TNFRSF21	#dfebf7	1.9902018326292117
TNFRSF25	#dfebf7	1.992969097097881
TNFRSF4	#e3eef9	1.8123654184049922
TNFRSF8	#e7f0fa	1.6740228074718577
TNFSF11	#e3eef9	1.7874857361294825
TNFSF12	#c6dbef	3.007439826502698
TNFSF13	#f7fbff	1.008799470130008
TNFSF13B	#e7f0fa	1.6759938210234444
TNFSF14	#e6f0f9	1.7161845232120196
TNFSF15	#eef5fc	1.4061475137609145
TNFSF8	#ddeaf7	2.0597628968040835
TNFSF9	#eef5fc	1.3591126752108817
TNIP2	#eff6fc	1.342265898774068
TNIP3	#d5e5f4	2.3752688411235394
TNN	#f5f9fe	1.0956047137221108
TNNC1	#d0e1f2	2.5971079948016227
TNNI3	#d9e7f5	2.2203623550729534
TNP1	#d3e3f3	2.4693958265784275
TNPO1	#e2edf8	1.8688425456406024
TNPO2	#eef5fc	1.3500021148818333
TNS1	#f7fbff	1.0236179686577223
TNS3	#eef5fc	1.3743050740552942
TNXB	#eff6fc	1.3198745411373132
TOM1L2	#eef5fc	1.3761730647903232
TOMM34	#e3eef8	1.8356735054120863
TOMM6	#f2f7fd	1.2332259467050501
TOP1MT	#a3cce3	3.8768092684691773
TOPAZ1	#e8f1fa	1.6225724001327493
TOPORS	#e7f0fa	1.6675155601944207
TOR1A	#eaf3fb	1.5296060974345358
TOR1AIP2	#d2e3f3	2.508898606591958
TOR2A	#ccdff1	2.756775497198551
TOR3A	#e4eff9	1.7516112282812646
TP53	#d9e7f5	2.237821959048136
TP53BP1	#c7dbef	2.9938201348969864
TP53I13	#f1f7fd	1.2618610550948184
TP53INP1	#eff6fc	1.3377202037653482
TP53TG3	#e0ecf8	1.921567135365029
TP53TG3D	#dce9f6	2.102329228458059
TPBGL	#dbe9f6	2.136338161372751
TPCN1	#f5f9fe	1.0954125522607019
TPCN2	#f0f6fd	1.282055875557842
TPD52	#f2f8fd	1.1915609807120369
TPD52L1	#f5fafe	1.0674098547349264
TPGS1	#e7f1fa	1.6348413038777192
TPM2	#8dc1dd	4.339309940600022
TPM4	#c1d9ed	3.138469680503069
TPP2	#edf4fc	1.430489602960706
TPPP	#f4f9fe	1.129921440021927
TPPP2	#ddeaf7	2.037416097453755
TPPP3	#e1edf8	1.882567888517686
TPRA1	#e5eff9	1.7370946179640283
TPRG1	#e3eef9	1.8046370757396026
TPRX1	#f2f7fd	1.231498645198586
TPT1	#a0cbe2	3.9388973499494155
TRABD	#f3f8fe	1.17768513894822
TRADD	#f1f7fd	1.2745758291393188
TRAF1	#cddff1	2.735282905764233
TRAF3	#f3f8fe	1.1669572259220504
TRAF3IP1	#c8dcf0	2.9283467047673697
TRAF3IP2	#ecf4fb	1.453301721189868
TRAF3IP3	#cde0f1	2.717921636054402
TRAF4	#cee0f2	2.6740925818264984
TRAF6	#cee0f2	2.674514396962075
TRAPPC10	#bdd7ec	3.2290131721425235
TRAPPC12	#f2f8fd	1.1934879080379337
TRAPPC2L	#ddeaf7	2.0420401213336454
TRAPPC5	#bed8ec	3.1902419438643004
TRAPPC6A	#dfebf7	1.9881221052460298
TRAPPC6B	#d6e5f4	2.3657817841286164
TRDN	#eef5fc	1.3731495996939933
TREML4	#d0e2f2	2.57611056669231
TRERF1	#f5f9fe	1.1221151183177545
TRIB3	#f1f7fd	1.2542405685097786
TRIM14	#e4eff9	1.7699654618773684
TRIM17	#e8f1fa	1.6178328344906419
TRIM23	#b8d5ea	3.354895715055538
TRIM25	#f3f8fe	1.1742738775957926
TRIM26	#e5eff9	1.7362171238747224
TRIM3	#edf4fc	1.419674876460473
TRIM31	#f1f7fd	1.2711628491313043
TRIM35	#ecf4fb	1.4548844187173442
TRIM45	#f5fafe	1.0789371964664964
TRIM46	#e1edf8	1.8793649435847382
TRIM49B	#e9f2fa	1.5629878188849617
TRIM49D1	#d1e2f3	2.550705836715452
TRIM50	#e7f0fa	1.6824616129935939
TRIM54	#f5fafe	1.0627712593611367
TRIM55	#e9f2fa	1.5808310126689675
TRIM56	#c9ddf0	2.8946614741135557
TRIM58	#cde0f1	2.70637324592382
TRIM6	#e7f1fa	1.6261354989577717
TRIM61	#f5f9fe	1.1212757202885197
TRIM64B	#eef5fc	1.3983675168977374
TRIM66	#e7f0fa	1.6716318298084838
TRIM7	#f2f8fd	1.1986171709012714
TRIM71	#ecf4fb	1.4489893282798265
TRIM77	#eaf3fb	1.5057871185832075
TRIM9	#eef5fc	1.3607002803124797
TRIO	#f3f8fe	1.160138367130966
TRIOBP	#cadef0	2.838303044274664
TRIP13	#d6e5f4	2.3742174702624816
TRMT10A	#b4d3e9	3.4476100693816907
TRMT112	#9dcae1	4.018322881883263
TRMT44	#f1f7fd	1.27870238968631
TRMT6	#d7e6f5	2.2836253606818824
TRMT61A	#e6f0f9	1.715093486322936
TROAP	#f3f8fe	1.159446603124595
TRPA1	#f3f8fe	1.1658723386892127
TRPC6	#f1f7fd	1.2573344068732215
TRPM4	#d6e6f4	2.3224875627982264
TRPM5	#e3eef8	1.8412347349840401
TRPS1	#d9e7f5	2.2404113411410855
TRPV3	#eef5fc	1.3609099779836864
TRPV6	#e5eff9	1.7324250573803375
TRUB1	#e1edf8	1.8805067189854328
TSEN15	#cee0f2	2.684769243018607
TSEN34	#a4cce3	3.8451617482502036
TSFM	#dceaf6	2.0789551831595263
TSGA10IP	#edf4fc	1.4137579010406824
TSHR	#e7f1fa	1.6436573592573909
TSNAX	#cde0f1	2.7020984018818717
TSPAN11	#d2e3f3	2.505825171195415
TSPAN14	#e8f1fa	1.6115777528064201
TSPAN2	#e9f2fa	1.583861916883387
TSPAN3	#f7fbff	1.0060790162379891
TSPAN31	#e3eef9	1.8083823250937845
TSPAN4	#f5fafe	1.0668068931572428
TSPAN6	#dae8f6	2.187176638555625
TSPAN7	#eef5fc	1.391136076362666
TSPO	#f0f6fd	1.282933012359825
TSPY2	#eaf3fb	1.5101530136284878
TSPYL1	#e1edf8	1.8837397068334543
TSPYL2	#cde0f1	2.7122134053986806
TSPYL4	#f3f8fe	1.1813663525398437
TSPYL5	#f6faff	1.056234807457468
TSPYL6	#eff6fc	1.3260732644726416
TSSC4	#f5fafe	1.0639502063101245
TSSK3	#e3eef8	1.8315901077277816
TSTA3	#f5fafe	1.0903787901031339
TSTD3	#e2edf8	1.8624340568307456
TTBK1	#dfebf7	1.9926813091633975
TTC1	#ddeaf7	2.0484806609367348
TTC16	#f7fbff	1.0025921796857373
TTC21A	#e0ecf8	1.917617187462952
TTC26	#e4eff9	1.7657542795652916
TTC28	#e7f0fa	1.6789306606216954
TTC32	#c7dcef	2.963961795570363
TTC36	#dae8f6	2.1799582415941607
TTC5	#dfecf7	1.9510969560759872
TTC7A	#e3eef8	1.8321552248466355
TTC7B	#f5f9fe	1.0972520712413976
TTC8	#d8e7f5	2.265166025121775
TTC9C	#cee0f2	2.672237150082494
TTI1	#cee0f2	2.6839694493349637
TTI2	#caddf0	2.8665819574061913
TTLL10	#eef5fc	1.3484051437545312
TTLL6	#eaf2fb	1.5363857020328782
TTLL9	#eef5fc	1.3974283354836745
TTPA	#d3e3f3	2.497638471345369
TTR	#e9f2fa	1.5778416852894317
TUBA3C	#f5fafe	1.0865808538058501
TUBA3D	#add0e6	3.6358078510905156
TUBB2A	#e8f1fa	1.615687670664307
TUBG1	#b9d6ea	3.3428527860635184
TUFM	#c7dbef	2.994425064693754
TULP3	#f2f7fd	1.2248694923288022
TWIST1	#c2d9ee	3.1100576956223263
TXLNA	#d1e2f3	2.532083559974752
TXNDC16	#eaf2fb	1.5435524669848923
TXNDC17	#f5f9fe	1.1161948519752904
TXNDC2	#e2edf8	1.853606569151759
TXNIP	#e7f1fa	1.6263973984062743
TXNRD3NB	#f6faff	1.051981813513041
TYMS	#e1edf8	1.8792314603831608
TYRO3	#f3f8fe	1.1786449552984277
TYROBP	#e9f2fa	1.5708444226401266
TYSND1	#eff6fc	1.3394350129464352
TYW5	#dce9f6	2.10516333276756
UAP1	#f5fafe	1.0852331845473027
UBA6	#d6e5f4	2.3637765982807366
UBAP2L	#d8e7f5	2.2644653441740523
UBE2A	#abd0e6	3.671291714910899
UBE2B	#b8d5ea	3.365433160864719
UBE2D2	#ccdff1	2.780484417087369
UBE2Q1	#edf4fc	1.4297181750556291
UBE2Q2	#e2edf8	1.8605600684384502
UBE2U	#d3e3f3	2.4961920858251787
UBE4A	#eef5fc	1.3527504862289195
UBIAD1	#ecf4fb	1.438298413074586
UBL3	#cddff1	2.7400412321594847
UBL4A	#f2f7fd	1.2206192761817127
UBL4B	#bcd7eb	3.273135187640604
UBL7	#eaf2fb	1.561827956083081
UBP1	#edf4fc	1.4282780989731412
UBQLNL	#dae8f6	2.1661386040350656
UBR1	#e7f1fa	1.6329072758988858
UBR3	#ecf4fb	1.4598250984022139
UBR4	#c6dbef	3.016403087941117
UBR5	#a6cee4	3.805118600016471
UBR7	#f5f9fe	1.1127730380008334
UBTD1	#bdd7ec	3.2251428421329122
UBXN11	#e3eef8	1.8435034333475644
UCHL1	#f0f6fd	1.2870862429443064
UCHL3	#e0ecf8	1.9311130356688855
UCK2	#f7fbff	1.0188457613854682
UCKL1	#f4f9fe	1.1340194284119245
UCN	#edf4fc	1.4286105508920324
UCP1	#eaf2fb	1.5544857557008485
UCP2	#f5fafe	1.0767303642201498
UFD1L	#d5e5f4	2.376622296709736
UFL1	#ddeaf7	2.041890416741301
UFM1	#ebf3fb	1.4887274776756754
UFSP1	#e9f2fa	1.5754301526122412
UGT1A3	#e1edf8	1.9038722894751465
UGT1A5	#e3eef8	1.819724512978655
UGT2A2	#ebf3fb	1.4793224013903985
UGT2B11	#f5fafe	1.081125885380333
UGT2B15	#dfecf7	1.950824625188545
UGT2B17	#f1f7fd	1.2664150968268426
UGT2B4	#e3eef9	1.8019145827663416
UGT3A2	#e2edf8	1.8647262482378082
UHMK1	#eff6fc	1.3234515541419496
UHRF1BP1	#f2f8fd	1.2002317683697836
UIMC1	#f2f8fd	1.2025534251307606
ULBP1	#bdd7ec	3.226569158487148
ULBP2	#f4f9fe	1.1266123318085433
ULK1	#7ab6d9	4.709299481835978
ULK2	#d9e7f5	2.2246381448124177
UNC13A	#f6faff	1.0587001922183037
UNC5A	#e9f2fa	1.5812438360679089
UPK2	#f1f7fd	1.254928555308858
UPP2	#eaf2fb	1.556524498410751
UQCRC1	#f5fafe	1.0663997688351943
UQCRFS1	#d9e7f5	2.222777900079639
URGCP	#eef5fc	1.377514705952983
UROC1	#f7fbff	1.014726292543051
UROD	#d1e2f3	2.532791651789572
USF2	#cfe1f2	2.6268652470623355
USH1G	#bdd7ec	3.238922695756591
USH2A	#c7dcef	2.9563903205604634
USP10	#f4f9fe	1.127311853156399
USP12	#f7fbff	1.0127707671872668
USP13	#ddeaf7	2.0623181506990766
USP14	#eef5fc	1.3475994111354161
USP17L10	#eef5fc	1.4002184341113877
USP17L12	#e3eef9	1.8018555419225786
USP17L19	#ccdff1	2.7737699559350664
USP17L2	#e9f2fa	1.5833735895101164
USP17L4	#e6f0f9	1.708056948736375
USP17L7	#f2f7fd	1.2211034866194996
USP19	#eaf3fb	1.530857257671434
USP2	#f2f7fd	1.2469647146817835
USP27X	#e2edf8	1.8596523771476412
USP29	#e2edf8	1.8674830432618348
USP30	#deebf7	2.012210729978822
USP34	#a1cbe2	3.9169109323832014
USP36	#eaf2fb	1.560493081587282
USP40	#bcd7eb	3.2604402492300517
USP43	#f5fafe	1.0935267051849928
USP47	#e7f1fa	1.6272974720569353
USP50	#d8e7f5	2.281200660872936
USP51	#d1e2f3	2.5339691831044076
USP53	#ebf3fb	1.4725108750150733
USP7	#cbdef1	2.786556154423092
USP9Y	#f5fafe	1.0760070190522344
UST	#e7f0fa	1.670814332492358
UTF1	#e3eef9	1.8094215877370108
VAC14	#f2f7fd	1.2348240584630803
VAMP1	#e3eef9	1.7864951312104345
VAMP3	#e7f1fa	1.627879481255393
VAMP7	#f3f8fe	1.1821611702790873
VAMP8	#f5f9fe	1.0964266530719762
VANGL2	#cfe1f2	2.6254504145887774
VAPA	#deebf7	2.011330504523913
VASP	#ddeaf7	2.0571882374335204
VAT1	#f0f6fd	1.2979298834728088
VAT1L	#f2f7fd	1.2405340510072997
VAV1	#e8f1fa	1.6043524880522535
VAV3	#d8e7f5	2.2698165158462693
VAX2	#e6f0f9	1.688004157716282
VCAN	#ddeaf7	2.031531274719417
VCX3A	#dae8f6	2.169017843811229
VDR	#f4f9fe	1.1496588241274586
VENTX	#c4daee	3.059152681553154
VEPH1	#f2f7fd	1.2297327224828178
VGLL1	#f7fbff	1.0307408119936583
VGLL2	#c2d9ee	3.116784367973086
VGLL3	#f0f6fd	1.3012966858078194
VHLL	#eef5fc	1.3631979622968173
VILL	#f7fbff	1.0064781524595117
VIPR2	#f2f7fd	1.2313475545591004
VIT	#cde0f1	2.7170952849260805
VKORC1	#deebf7	2.0198452377148635
VLDLR	#eaf2fb	1.5547207180584997
VMO1	#eff6fc	1.3326589445992507
VNN2	#e7f1fa	1.6281509436935113
VNN3	#f2f7fd	1.2285884638042226
VPS11	#f2f7fd	1.2460795721711828
VPS13A	#d6e6f4	2.338314104840066
VPS16	#a3cce3	3.900871889323853
VPS18	#f2f8fd	1.2186192310757642
VPS33A	#eef5fc	1.349379254989989
VPS36	#d9e7f5	2.2444290538383824
VPS37B	#e3eef8	1.8348183573899943
VPS39	#f1f7fd	1.256218284333138
VPS4A	#dfecf7	1.9508083071119016
VPS4B	#f0f6fd	1.3033684743932852
VPS51	#e4eff9	1.772887772263692
VPS54	#ecf4fb	1.4459470256534641
VPS8	#ebf3fb	1.4843175674026217
VPS9D1	#e6f0f9	1.6929724545211204
VRK3	#dfecf7	1.9391709271000204
VSIG10L	#d3e4f3	2.466383490925242
VSIG4	#d0e1f2	2.620333677873586
VSNL1	#d8e7f5	2.262858143262473
VSTM2A	#d4e4f4	2.4266114273978827
VSX2	#deebf7	2.0307650593642146
VTI1B	#bad6eb	3.3032590537606246
VWA1	#d4e4f4	2.4351661129105824
VWA2	#e3eef9	1.7899348000260291
VWA3A	#dceaf6	2.07927425760329
VWA5B1	#d6e6f4	2.3136805307001382
VWA7	#d9e8f5	2.2120114384496974
VWC2	#f5f9fe	1.1064181055432987
WAC	#ddeaf7	2.044334462652726
WAS	#f7fbff	1.024053890129558
WASF1	#e6f0f9	1.7160015049140405
WBP1	#dae8f6	2.1704665974245794
WBP4	#dceaf6	2.0715048234597817
WDR11	#dbe9f6	2.1325814578377913
WDR13	#f7fbff	1.0275941705803835
WDR17	#e8f1fa	1.5964927994542297
WDR19	#d9e7f5	2.2289007755237003
WDR26	#e1edf8	1.9052322851325691
WDR27	#f5fafe	1.0825497501556036
WDR31	#f2f7fd	1.2353630324028653
WDR37	#c8dcf0	2.9203796347375657
WDR44	#e3eef8	1.826364564575566
WDR45	#cadef0	2.827589215372616
WDR49	#eff6fc	1.333292847121042
WDR53	#d7e6f5	2.29986795079572
WDR54	#e8f1fa	1.618812447236643
WDR60	#eef5fc	1.4046521661055529
WDR64	#e3eef8	1.812558726763871
WDR7	#e5eff9	1.7354316643206007
WDR87	#e1edf8	1.879209142896363
WDYHV1	#d7e6f5	2.30669327893991
WFDC12	#eef5fc	1.3572769894728436
WFDC13	#e7f0fa	1.6645088297550223
WFDC5	#f2f7fd	1.2444526571172283
WFDC8	#e7f0fa	1.6704338075978984
WFIKKN1	#d6e6f4	2.3160299197846044
WFIKKN2	#f5f9fe	1.1248266223351437
WFS1	#e1edf8	1.88691972422075
WHSC1	#d5e5f4	2.392305198880848
WIPF1	#aacfe5	3.687997058039695
WIPF2	#d8e7f5	2.255278481347117
WIPI2	#72b2d8	4.846079508411746
WISP1	#eef5fc	1.372261251505427
WISP3	#f7fbff	1.0168230145376704
WLS	#ecf4fb	1.438352101716831
WNT11	#f6faff	1.0486218619928735
WNT4	#edf4fc	1.4099460220017304
WNT9B	#e8f1fa	1.6194543271551207
WRAP73	#cbdef1	2.8001419691130334
WSB1	#d0e2f2	2.5885674406398995
WSCD1	#dce9f6	2.095483962588777
WTAP	#d0e1f2	2.60624047081882
WTIP	#e2edf8	1.8725993401135073
WWP1	#d2e3f3	2.5144877144208504
XAF1	#ebf3fb	1.476086743348188
XAGE3	#dae8f6	2.169133340778538
XBP1	#e2edf8	1.8624266478721891
XCR1	#dfebf7	1.9798489203725986
XIRP2	#f7fbff	1.019606336111619
XK	#e2edf8	1.865659902039268
XPNPEP2	#c7dcef	2.9472019249788235
XPO5	#f1f7fd	1.2726027877195658
XPO6	#d3e4f3	2.4410706043011245
XPO7	#e6f0f9	1.7152948045969623
XRRA1	#d7e6f5	2.290471282602868
XXYLT1	#f4f9fe	1.1375404612581477
XYLT2	#e4eff9	1.7574918365316665
YAE1D1	#d0e1f2	2.5980130892814945
YAP1	#e3eef8	1.8397019146320321
YEATS2	#bdd7ec	3.2280502508428395
YES1	#e6f0f9	1.688242753759006
YIF1A	#ecf4fb	1.4446318450872595
YIF1B	#e3eef9	1.8009859920507323
YIPF2	#ecf4fb	1.4440308946232792
YIPF3	#d5e5f4	2.3902769979415606
YIPF5	#d7e6f5	2.3025388036829564
YLPM1	#eef5fc	1.3914256514845176
YPEL5	#d2e3f3	2.5000748159033925
YWHAZ	#eaf2fb	1.5564606397130318
YY2	#f2f7fd	1.224246535251507
ZAP70	#ecf4fb	1.4570801403089306
ZBBX	#d6e6f4	2.329501258851644
ZBED2	#f5fafe	1.082285552763165
ZBTB10	#d6e6f4	2.334240050345515
ZBTB17	#d9e7f5	2.2257053901197255
ZBTB22	#e3eef9	1.7857327331044794
ZBTB34	#e5eff9	1.7473032171205607
ZBTB38	#bcd7eb	3.2627343338194734
ZBTB45	#f5fafe	1.0868438807699217
ZBTB48	#e3eef8	1.8197857943174802
ZBTB49	#e9f2fa	1.5665993563709233
ZBTB6	#cee0f2	2.684724152961204
ZBTB7C	#ebf3fb	1.47180106476506
ZBTB8A	#d3e3f3	2.48809304410819
ZBTB8B	#eff6fc	1.3166404553179
ZBTB9	#eff6fc	1.3314183539884261
ZC2HC1B	#eef5fc	1.40298018728156
ZC3H11A	#a8cee4	3.756331120732941
ZC3H12D	#edf4fc	1.430280814945622
ZC3H13	#e6f0f9	1.706259915294091
ZC3H15	#f2f7fd	1.2493978220371724
ZC3H3	#eff6fc	1.3436720571799199
ZC3H4	#ddeaf7	2.0511498813282465
ZC3HAV1L	#e9f2fa	1.56453089742547
ZC3HC1	#d3e3f3	2.4964743423421645
ZC4H2	#deebf7	2.03030358079156
ZCCHC14	#e6f0f9	1.6883011743345133
ZCCHC16	#eef5fc	1.375010011510447
ZCCHC18	#f1f7fd	1.2592543594458414
ZCCHC3	#c7dbef	2.9709339245901303
ZCCHC4	#f4f9fe	1.1474359962400549
ZCCHC5	#dfecf7	1.9573641333759726
ZCCHC8	#f2f7fd	1.2327303648685606
ZCCHC9	#f3f8fe	1.186165042591358
ZDHHC13	#ecf4fb	1.465863442277744
ZDHHC14	#edf4fc	1.426465072533438
ZDHHC2	#dae8f6	2.1817980694722348
ZDHHC22	#f6faff	1.0587227927374567
ZDHHC4	#eaf2fb	1.5356051516664013
ZDHHC8	#e9f2fa	1.5838082476802402
ZFAND2A	#d4e4f4	2.4177686615013974
ZFAND5	#f5fafe	1.0720017898577356
ZFHX2	#f7fbff	1.00308499433787
ZFHX3	#dfebf7	1.999610953280429
ZFHX4	#e9f2fa	1.563977918659564
ZFP30	#dceaf6	2.089414467311056
ZFP36L1	#f2f8fd	1.187888686870054
ZFP36L2	#dbe9f6	2.13740637259319
ZFP37	#edf4fc	1.4355221195706476
ZFP41	#f1f7fd	1.2542532718193908
ZFP42	#e3eef8	1.8404340421957412
ZFP64	#e1edf8	1.8874849810175753
ZFP69B	#cde0f1	2.7064261286443823
ZFYVE19	#f0f6fd	1.2901426710945674
ZG16B	#caddf0	2.8562041921468317
ZGPAT	#ecf4fb	1.4503755243625427
ZGRF1	#e5eff9	1.7285779265911754
ZHX2	#e3eef8	1.8129875613707267
ZHX3	#eaf2fb	1.536501557851977
ZIC2	#a4cce3	3.8690119694285277
ZIC4	#ebf3fb	1.4790327333146118
ZIC5	#e3eef9	1.791706322687023
ZKSCAN1	#f5f9fe	1.122022777270015
ZKSCAN4	#edf4fc	1.4170249004590463
ZKSCAN8	#e8f1fa	1.6142750135546933
ZMAT1	#d6e6f4	2.3207016870841235
ZMYM1	#eaf2fb	1.5378144521127277
ZMYM2	#cee0f2	2.681774197488614
ZMYM3	#f7fbff	1.0133112840991878
ZMYM6	#b7d4ea	3.3954983992556533
ZMYND10	#edf4fc	1.431292994563792
ZMYND11	#eaf2fb	1.5437483864266786
ZMYND19	#e8f1fa	1.604070332880635
ZNF100	#dce9f6	2.107029241387117
ZNF107	#e6f0f9	1.7075001887695471
ZNF124	#eef5fc	1.348972911318491
ZNF132	#edf4fc	1.4347420129128927
ZNF140	#e3eef9	1.8003972020010237
ZNF141	#cddff1	2.7454307311424544
ZNF143	#bcd7eb	3.2750157293093793
ZNF157	#bcd7eb	3.2659234418865855
ZNF175	#e5eff9	1.7254217564688084
ZNF177	#f1f7fd	1.258077236344371
ZNF181	#dbe9f6	2.148986332264332
ZNF182	#d8e7f5	2.263307797566433
ZNF205	#f0f6fd	1.3081008163621979
ZNF211	#eaf2fb	1.552894774207648
ZNF213	#ecf4fb	1.459288335415812
ZNF214	#dce9f6	2.093861805307989
ZNF215	#eef5fc	1.3923526494218486
ZNF217	#d6e6f4	2.3313282335840584
ZNF221	#dceaf6	2.0751088692955757
ZNF222	#9ac8e0	4.073202470816118
ZNF229	#d9e8f5	2.2058116580477902
ZNF23	#e5eff9	1.7403031236738178
ZNF230	#f5f9fe	1.0952582123305348
ZNF233	#eff6fc	1.335320940757971
ZNF236	#f5fafe	1.0884389252786164
ZNF239	#eaf3fb	1.5149415215297029
ZNF25	#dce9f6	2.1065639958561064
ZNF26	#f0f6fd	1.3077286107205144
ZNF260	#f7fbff	1.0268937890356142
ZNF264	#eff6fc	1.3237552417791605
ZNF280D	#e7f0fa	1.6760444605765885
ZNF281	#dae8f6	2.1721918962780418
ZNF282	#e3eef9	1.783507289404545
ZNF286B	#f5f9fe	1.1144821224637342
ZNF300	#deebf7	2.030349871809134
ZNF302	#f0f6fd	1.3070705600170636
ZNF319	#f7fbff	1.0151189987838476
ZNF32	#d6e6f4	2.3160267704655912
ZNF322	#e1edf8	1.8836758736974246
ZNF337	#e6f0f9	1.7016785814798991
ZNF345	#d6e5f4	2.3565841096988147
ZNF346	#e7f0fa	1.6708554875942516
ZNF35	#dfebf7	1.9766835321508343
ZNF354B	#e0ecf8	1.9360275899502435
ZNF366	#e0ecf8	1.9345064535012362
ZNF382	#e3eef8	1.8401308760201187
ZNF384	#f1f7fd	1.2696752821227029
ZNF385A	#e1edf8	1.897942312977111
ZNF385B	#f5fafe	1.0776543848020035
ZNF394	#f1f7fd	1.2627560319535724
ZNF395	#eaf3fb	1.5173199281518654
ZNF398	#dae8f6	2.165693277714543
ZNF404	#f1f7fd	1.2800097028347188
ZNF408	#c7dbef	2.969303281961843
